nama_produk,kategori,username,rating,ulasan,tanggal,ulasan_bersih,sentimen,panjang_ulasan
OPPO A6t,handphone,LiA,5,Keren... pelayanan oke barang ori. sempat ga kekirim bonusnya.. tapi dikirim menyusul gak boong... puas banget beli disini,1 bulan lalu,keren pelayanan oke barang ori sempat ga kekirim bonusnya tapi dikirim menyusul gak boong puas banget beli disini,positif,18
OPPO A6t,handphone,J***o,5,pengiriman cepat barang terima dengan aman dan nyaman dipakai,2 bulan lalu,pengiriman cepat barang terima dengan aman dan nyaman dipakai,positif,9
OPPO A6t,handphone,Yunita,5,"pengiriman cepat, packing aman, garansi resmi, barang original, kemasan disegel Ori No Repack, makasih",3 minggu lalu,pengiriman cepat packing aman garansi resmi barang original kemasan disegel ori no repack makasih,positif,14
OPPO A6t,handphone,H***o,5,respon cepat proses cepat barang mantap sesuai dengan pesanan terima kasih seller rekomendasi,1 minggu lalu,respon cepat proses cepat barang mantap sesuai dengan pesanan terima kasih seller rekomendasi,positif,13
OPPO A6t,handphone,Heru,5,terima kasih barangnya sampai dengan selamat dan unitnya berfungsi dengan baik,1 bulan lalu,terima kasih barangnya sampai dengan selamat dan unitnya berfungsi dengan baik,positif,11
OPPO A6t,handphone,A***D,5,"luar biasa hamdulilah sudah sampe dapat bonus jg, dapat harga 1,244.000 makasih oppo",2 bulan lalu,luar biasa hamdulilah sudah sampe dapat bonus jg dapat harga makasih oppo,positif,12
OPPO A6t,handphone,M***h,5,barang baru datang dengan aman terkendali.... bagus dan memuaskan sekali trimakasih buat OPO,4 minggu lalu,barang baru datang dengan aman terkendali bagus dan memuaskan sekali trimakasih buat opo,positif,13
OPPO A6t,handphone,B***g,5,mantap barangnya sudah sampai sesuai dengan pesanan,3 minggu lalu,mantap barangnya sudah sampai sesuai dengan pesanan,positif,7
OPPO A6t,handphone,Ira,5,"barang sdh dtng sesuai pesanan packing rapi aman pengiriman cepat respon seller pun cepat,,,",3 minggu lalu,barang sdh dtng sesuai pesanan packing rapi aman pengiriman cepat respon seller pun cepat,positif,14
OPPO A6t,handphone,A***a,5,"maaf baru kasih ulasan, barangnya sudah sampai, dan terimakasih min bonusnya🙏",3 bulan lalu,maaf baru kasih ulasan barangnya sudah sampai dan terimakasih min bonusnya,positif,11
OPPO A6t,handphone,Bejo,5,terima kasih.. pesanan sudah diterima. semoga awet,1 bulan lalu,terima kasih pesanan sudah diterima semoga awet,positif,7
OPPO A6t,handphone,fitriyah,5,cpt bngt smpenya smuanya aman trimakasih.....,1 bulan lalu,cpt bngt smpenya smuanya aman trimakasih,positif,6
OPPO A6t,handphone,Helen,5,"sangat bagus,, dapat bonus parfum lg. .. tq",3 minggu lalu,sangat bagus dapat bonus parfum lg tq,positif,7
OPPO A6t,handphone,A***a,5,mendarat dgn selamat. terimakasih 🙏🏻,3 hari lalu,mendarat dgn selamat terimakasih,positif,4
OPPO A6t,handphone,Lip,5,"Barang baru, original dan garansi resmi.",1 minggu lalu,barang baru original dan garansi resmi,positif,6
OPPO A6t,handphone,Vape,5,Mantap sesuai pesanan,2 bulan lalu,mantap sesuai pesanan,positif,3
OPPO A6t,handphone,LiA,5,Mantap Original Plus mantap bonusnya,2 bulan lalu,mantap original plus mantap bonusnya,positif,5
OPPO A6t,handphone,SUHERMAN,5,Belum perna mengecewakan...,2 bulan lalu,belum perna mengecewakan,positif,3
OPPO A6t,handphone,SUHERMAN,5,Sampai dengan selamat...,2 bulan lalu,sampai dengan selamat,positif,3
OPPO A6t,handphone,shane,5,"ok thx u,next order lagi",3 minggu lalu,ok thx unext order lagi,positif,5
OPPO A6t,handphone,Nandar,4,barang segel cuma agak penyok tapi nda masalah makasih yah,4 hari lalu,barang segel cuma agak penyok tapi nda masalah makasih yah,positif,10
OPPO A6t,handphone,l***n,4,Tidak dapat parfum,3 minggu lalu,tidak dapat parfum,positif,3
OPPO A6t,handphone,H***m,4,ok,3 minggu lalu,ok,positif,1
OPPO A6t,handphone,Widianto,3,Barang sampai dgn kondisi kardus penyok². Kurir dari pengiriman pusat tolong di tegur utk hati2 saat bawa barang kak. Terima Kasih.,2 minggu lalu,barang sampai dgn kondisi kardus penyok kurir dari pengiriman pusat tolong di tegur utk hati saat bawa barang kak terima kasih,netral,21
OPPO A6t,handphone,U***5,1,promo gift tapi dikirim tidak ada giftt payahh gak sesuaii.pengiriman lama,2 minggu lalu,promo gift tapi dikirim tidak ada giftt payahh gak sesuaiipengiriman lama,negatif,11
Infinix Hot 30i 8/128GB,handphone,Michael,5,"seller fast respon, pengiriman cepat, barang sesuai deskripsi, thanks",Lebih dari 1 tahun lalu,seller fast respon pengiriman cepat barang sesuai deskripsi thanks,positif,9
Infinix Hot 30i 8/128GB,handphone,Suwanto,5,Rekomended seller. Pengiriman cepat. Packing rapi. Barang sesuai dengan deskripsi.,Lebih dari 1 tahun lalu,rekomended seller pengiriman cepat packing rapi barang sesuai dengan deskripsi,positif,10
Infinix Hot 30i 8/128GB,handphone,Dendy,5,"Barang masih disegel rapi, packing kardus tambahan + bubble wrap, packing aslinya utuh tidak pwnyok, pengiriman cepat, penjual reaponsif. Rekomended",Lebih dari 1 tahun lalu,barang masih disegel rapi packing kardus tambahan bubble wrap packing aslinya utuh tidak pwnyok pengiriman cepat penjual reaponsif rekomended,positif,19
Infinix Hot 30i 8/128GB,handphone,Maulana,5,"fast respon,kemasan rapih,barang ori",Lebih dari 1 tahun lalu,fast responkemasan rapihbarang ori,positif,4
Infinix Hot 30i 8/128GB,handphone,D***i,5,"Beliin buat ponakan alhamdulillah anaknya suka.. seller amanah dan cepet responnya. Makasih yah, sukses terus tokonya.. aamiin",Lebih dari 1 tahun lalu,beliin buat ponakan alhamdulillah anaknya suka seller amanah dan cepet responnya makasih yah sukses terus tokonya aamiin,positif,17
Infinix Hot 30i 8/128GB,handphone,Andi,5,semoga Lapaknya makin Jaya... Barang dijamin Baru SegeL bagus... Lapak Recommendet.,Lebih dari 1 tahun lalu,semoga lapaknya makin jaya barang dijamin baru segel bagus lapak recommendet,positif,11
Infinix Hot 30i 8/128GB,handphone,Ali,5,"alhamdulilah barang sudah sampai, semoga awet. terima kasih kak.",Lebih dari 1 tahun lalu,alhamdulilah barang sudah sampai semoga awet terima kasih kak,positif,9
Infinix Hot 30i 8/128GB,handphone,Mohammad,5,"Produk Original, berkualitas, respon penjual sangat baik, pengiriman ekstra sangat cepat tidak sampai 1 jam barang sudah diterima, harga sangat bersahabat.",Lebih dari 1 tahun lalu,produk original berkualitas respon penjual sangat baik pengiriman ekstra sangat cepat tidak sampai jam barang sudah diterima harga sangat bersahabat,positif,20
Infinix Hot 30i 8/128GB,handphone,R***a,5,"Good, barang masih segel dan ada garansi resminya. Warna sesuai pesenan. Berfungsi dengan baik. Semoga awet ya..",Lebih dari 1 tahun lalu,good barang masih segel dan ada garansi resminya warna sesuai pesenan berfungsi dengan baik semoga awet ya,positif,17
Infinix Hot 30i 8/128GB,handphone,Sakhori,5,Pengiriman super cepat 2 jam sampai barang oke packing rapi,Lebih dari 1 tahun lalu,pengiriman super cepat jam sampai barang oke packing rapi,positif,9
Infinix Hot 30i 8/128GB,handphone,t***u,5,"kemasan rapi, segel dan barangnya ok",Lebih dari 1 tahun lalu,kemasan rapi segel dan barangnya ok,positif,6
Infinix Hot 30i 8/128GB,handphone,A***n,5,"luarbiasa seller cepat sekali respon nya,cuma 1 malam barang sampai,aman semua rapih",Lebih dari 1 tahun lalu,luarbiasa seller cepat sekali respon nyacuma malam barang sampaiaman semua rapih,positif,11
Infinix Hot 30i 8/128GB,handphone,Gilang,5,Alhamdulillah barang sampai pengiriman cepat tidak mengecewakan barangnya sesuai terimakasih.,Lebih dari 1 tahun lalu,alhamdulillah barang sampai pengiriman cepat tidak mengecewakan barangnya sesuai terimakasih,positif,10
Infinix Hot 30i 8/128GB,handphone,Reza,5,Respon bagus_Pengiriman Cepat_Packing Aman&Bagus: DoubleBubble wrap tebal_Barang Sesuai Spek_Harga Lebih 300K-400K (sdh termasuk ongkos 117K pengiriman dlm 3 jam) dar...,Lebih dari 1 tahun lalu,respon baguspengiriman cepatpacking amanbagus doublebubble wrap tebalbarang sesuai spekharga lebih kk sdh termasuk ongkos k pengiriman dlm jam dar,positif,19
Infinix Hot 30i 8/128GB,handphone,Beni,5,barang datang dengan selamat utuh dan masih bersegel dan garansi resmi dari infinix ..mantap kk terima kasih banyak,Lebih dari 1 tahun lalu,barang datang dengan selamat utuh dan masih bersegel dan garansi resmi dari infinix mantap kk terima kasih banyak,positif,18
Infinix Hot 30i 8/128GB,handphone,muhammad,5,"paket sampai dengan selamat ya, serta unit hpnya semuanya berjalan dengan lancar, pelayanan serivcenya ramah dan sopan, semoga semakin sukses ya berkah barokah buat semua...",Lebih dari 1 tahun lalu,paket sampai dengan selamat ya serta unit hpnya semuanya berjalan dengan lancar pelayanan serivcenya ramah dan sopan semoga semakin sukses ya berkah barokah buat semua,positif,25
Infinix Hot 30i 8/128GB,handphone,L***a,5,"barang segel aman, garansi resmi, kelengkapan ok, tapi blm diaktifin pake kartu, soalnya hrs pake wifi buat transfer semua data, harga murah dibanding toko lain, insyaAll...",Lebih dari 1 tahun lalu,barang segel aman garansi resmi kelengkapan ok tapi blm diaktifin pake kartu soalnya hrs pake wifi buat transfer semua data harga murah dibanding toko lain insyaall,positif,26
Infinix Hot 30i 8/128GB,handphone,teguh,5,recomended seler sukses terus gan makasih banyak,Lebih dari 1 tahun lalu,recomended seler sukses terus gan makasih banyak,positif,7
Infinix Hot 30i 8/128GB,handphone,Aga,5,"ori, bagus juga.. thx",Lebih dari 1 tahun lalu,ori bagus juga thx,positif,4
Infinix Hot 30i 8/128GB,handphone,t***h,5,recomended seler harga paling jooos,Lebih dari 1 tahun lalu,recomended seler harga paling jooos,positif,5
Infinix Hot 30i 8/128GB,handphone,Juli,5,"pengiriman tidak sesuai, HP sesuai spesifikasi 👍",Lebih dari 1 tahun lalu,pengiriman tidak sesuai hp sesuai spesifikasi,positif,6
Infinix Hot 30i 8/128GB,handphone,A***I,5,terima kasih seller atas pelayanannya dan juga sangat responsif. pesanan sudah diterima dengan baik,Lebih dari 1 tahun lalu,terima kasih seller atas pelayanannya dan juga sangat responsif pesanan sudah diterima dengan baik,positif,14
Infinix Hot 30i 8/128GB,handphone,eka,5,"barang sudah sampai dengan selamat. seller ramah, fast respond, semoga bisa langganan",Lebih dari 1 tahun lalu,barang sudah sampai dengan selamat seller ramah fast respond semoga bisa langganan,positif,12
Infinix Hot 30i 8/128GB,handphone,dede,5,"barang segel fulSet, warna sesuai, pengiriman kilat, Terimakasih Seller",Lebih dari 1 tahun lalu,barang segel fulset warna sesuai pengiriman kilat terimakasih seller,positif,9
Infinix Hot 30i 8/128GB,handphone,A***i,5,"pengiriman cepat, seller garcep cm blm di coba. moga aja gak ada kendala",Lebih dari 1 tahun lalu,pengiriman cepat seller garcep cm blm di coba moga aja gak ada kendala,positif,13
Infinix Hot 30i 8/128GB,handphone,Abdul,5,"mantabs.. keren, spek sesuai. barang selamat aman sentosa.",Lebih dari 1 tahun lalu,mantabs keren spek sesuai barang selamat aman sentosa,positif,8
Infinix Hot 30i 8/128GB,handphone,I***n,5,"pekingannya rapih dan bagus ,kurirnya ramah dan sopan ,barangnya pun sesuai ,baguss polll👍👍👍",Lebih dari 1 tahun lalu,pekingannya rapih dan bagus kurirnya ramah dan sopan barangnya pun sesuai baguss polll,positif,13
Infinix Hot 30i 8/128GB,handphone,Sadam,5,"Alhamdulillah barang sudah sampai dengan baik, toko amanah mantap, terimakasih toko berkah slalu siip 👍😊",Lebih dari 1 tahun lalu,alhamdulillah barang sudah sampai dengan baik toko amanah mantap terimakasih toko berkah slalu siip,positif,14
Infinix Hot 30i 8/128GB,handphone,Nur,5,"sellernya fast respon banget, pengiriman cepat puas banget",Lebih dari 1 tahun lalu,sellernya fast respon banget pengiriman cepat puas banget,positif,8
Infinix Hot 30i 8/128GB,handphone,Slamet,5,luar biasa respond cepat pengiriman secepat kilat barang oke banget Terima kasih gan sukses selalu,Lebih dari 1 tahun lalu,luar biasa respond cepat pengiriman secepat kilat barang oke banget terima kasih gan sukses selalu,positif,15
Infinix Hot 30i 8/128GB,handphone,S***a,4,"Pengiriman cepat, seller responsif",Lebih dari 1 tahun lalu,pengiriman cepat seller responsif,positif,4
Infinix Hot 30i 8/128GB,handphone,ari,4,sudah test bagus,Lebih dari 1 tahun lalu,sudah test bagus,positif,3
Infinix Hot 30i 8/128GB,handphone,Nardi,3,"Barang Sdh sampai, respon toko nya cepat n hp berfungsi dgn baik , thx y kak 🙏",Lebih dari 1 tahun lalu,barang sdh sampai respon toko nya cepat n hp berfungsi dgn baik thx y kak,netral,15
Infinix Hot 30i 8/128GB,handphone,Syamsudin,3,Alhamdulillah sudah diterima dengan baik dan lengkap masih segel👍🥰,Lebih dari 1 tahun lalu,alhamdulillah sudah diterima dengan baik dan lengkap masih segel,netral,9
Infinix Hot 30i 8/128GB,handphone,RIADI,3,sesuai dengan apa yang di deskripsi . pengiriman aman . dan sangat amanah,Lebih dari 1 tahun lalu,sesuai dengan apa yang di deskripsi pengiriman aman dan sangat amanah,netral,11
Infinix Hot 30i 8/128GB,handphone,L***i,3,"barang datang sesuai pesanan, tersegel dgn rapi,pengiriman sesuai estimasi pilihan pelanggan,produk ori. seller ramah , terima kasih untuk kurir, 👍👌",Lebih dari 1 tahun lalu,barang datang sesuai pesanan tersegel dgn rapipengiriman sesuai estimasi pilihan pelangganproduk ori seller ramah terima kasih untuk kurir,netral,18
Infinix Hot 30i 8/128GB,handphone,komarudin,3,Barang berfungsi dengan baik dan masih segel puas lah Toko nya amanah auto⭐⭐⭐⭐⭐,Lebih dari 1 tahun lalu,barang berfungsi dengan baik dan masih segel puas lah toko nya amanah auto,netral,13
Infinix Hot 30i 8/128GB,handphone,Danang,3,terimakasih banyak atas pelayanannya yang baik dan sukses selalu untuk usahanya 🙏,Lebih dari 1 tahun lalu,terimakasih banyak atas pelayanannya yang baik dan sukses selalu untuk usahanya,netral,11
Infinix Hot 30i 8/128GB,handphone,Nur,3,"barang segel sesuai pic,,,seller cepet bgt responnya",Lebih dari 1 tahun lalu,barang segel sesuai picseller cepet bgt responnya,netral,7
Infinix Hot 30i 8/128GB,handphone,O***e,3,sesuai deskripsi..terimakasi maju terus bareng tokped ;),Lebih dari 1 tahun lalu,sesuai deskripsiterimakasi maju terus bareng tokped,netral,6
Infinix Hot 30i 8/128GB,handphone,S***n,3,"Kecepatan bintang 4, Pesan sore, besok sore sampai tujuan Magelang Jateng packing aman Barang ori penjual jempol",Lebih dari 1 tahun lalu,kecepatan bintang pesan sore besok sore sampai tujuan magelang jateng packing aman barang ori penjual jempol,netral,16
Infinix Hot 30i 8/128GB,handphone,Besti,3,barang di segel..dan bagus..,Lebih dari 1 tahun lalu,barang di segeldan bagus,netral,4
Infinix Hot 30i 8/128GB,handphone,Y***i,3,bagus harga bersahabat berfungsi dengan baik,Lebih dari 1 tahun lalu,bagus harga bersahabat berfungsi dengan baik,netral,6
Infinix Hot 30i 8/128GB,handphone,SABAN,3,semoga awet.packing aman.pengiriman cepat .,Lebih dari 1 tahun lalu,semoga awetpacking amanpengiriman cepat,netral,4
Infinix Hot 30i 8/128GB,handphone,R,3,barang sesuai pesanan dan respon cepat thks,Lebih dari 1 tahun lalu,barang sesuai pesanan dan respon cepat thks,netral,7
Infinix Hot 30i 8/128GB,handphone,Fitra,3,barang dikemas dengan baik pengiriman cepat,Lebih dari 1 tahun lalu,barang dikemas dengan baik pengiriman cepat,netral,6
Infinix Hot 30i 8/128GB,handphone,M***h,3,"mantap, cepat sampai, ori, joslah pokoknya",Lebih dari 1 tahun lalu,mantap cepat sampai ori joslah pokoknya,netral,6
Infinix Hot 30i 8/128GB,handphone,Rifki,3,"mantap barang nya, aman sentosa 👍🏻",Lebih dari 1 tahun lalu,mantap barang nya aman sentosa,netral,5
Infinix Hot 30i 8/128GB,handphone,Ricky,3,sesuai jujur cepat. .,Lebih dari 1 tahun lalu,sesuai jujur cepat,netral,3
Infinix Hot 30i 8/128GB,handphone,N***o,3,sippp barang ory no repack mantap lahh,Lebih dari 1 tahun lalu,sippp barang ory no repack mantap lahh,netral,7
Infinix Hot 30i 8/128GB,handphone,F***n,3,"Ori barang nya seep, recomended seller",Lebih dari 1 tahun lalu,ori barang nya seep recomended seller,netral,6
Infinix Hot 30i 8/128GB,handphone,A***n,3,fast reapon..pengiriman cepat..mantab,Lebih dari 1 tahun lalu,fast reaponpengiriman cepatmantab,netral,3
Infinix Hot 30i 8/128GB,handphone,Den,2,"Mantep sih, biar bintang yg berbicara",Lebih dari 1 tahun lalu,mantep sih biar bintang yg berbicara,negatif,6
Infinix Hot 30i 8/128GB,handphone,Didik,2,"barang sesuai pesanan,cepat sampai",Lebih dari 1 tahun lalu,barang sesuai pesanancepat sampai,negatif,4
Infinix Hot 30i 8/128GB,handphone,Bramdanal,2,"semoga awettttt, terima kasih gan",Lebih dari 1 tahun lalu,semoga awettttt terima kasih gan,negatif,5
Infinix Hot 30i 8/128GB,handphone,Si,2,okeh sudah aman barang nya,Lebih dari 1 tahun lalu,okeh sudah aman barang nya,negatif,5
Infinix Hot 30i 8/128GB,handphone,Suyono,2,alhamdulillah Puass...,Lebih dari 1 tahun lalu,alhamdulillah puass,negatif,2
Infinix Hot 30i 8/128GB,handphone,Suyono,2,alhamdulillah puasss,Lebih dari 1 tahun lalu,alhamdulillah puasss,negatif,2
